"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        1794,      -6.310376527,      -7.324739804,      -7.200732092,      -11.73377881
          0,           0,        1795,      -6.171169989,      -7.009544241,      -7.019802259,      -11.76447465
          0,           0,        1796,      -6.180774076,       -7.14590692,       -7.09379038,      -11.76671859
          0,           0,        1797,      -6.185081474,      -7.213812406,        -7.1360922,      -11.77605998
          0,           0,        1798,       -6.18680519,      -7.261277889,      -7.167966318,      -11.79667189
          0,           0,        1799,      -6.187453018,      -7.302577147,      -7.188779045,      -11.81870119
          0,           0,        1800,      -6.327802008,      -7.341742851,      -7.219071736,      -11.74509915
          0,           0,        1801,      -6.338674198,      -6.938591591,      -6.974846031,      -11.68976966
          0,           0,        1802,      -6.153229547,      -6.976954091,      -6.999936024,      -11.75215084
          0,           0,        1803,      -6.171469006,      -6.961970578,      -6.954334004,      -11.72680899
          0,           0,        1804,      -6.358277419,      -7.042973417,      -7.029554399,       -11.7880322
          0,           0,        1805,      -6.344778934,      -6.926726912,      -6.969611569,      -11.76840054
          0,           0,        1806,      -6.140415571,      -7.104025959,      -7.126944925,      -11.87178235
          0,           0,        1807,      -6.162790424,      -7.005677973,      -7.028140863,      -11.80080214
          0,           0,        1808,      -6.173553622,      -7.045384684,      -7.061831469,      -11.79933131
          0,           0,        1809,      -6.178605222,      -7.108059697,      -7.091136388,      -11.82013512
          0,           0,        1810,      -6.181496936,       -7.17455899,      -7.123470935,      -11.83483147
          0,           0,        1811,      -6.183517647,      -7.250288268,      -7.179504471,      -11.85092567
          0,           0,        1812,      -6.185371474,      -7.308914997,      -7.213522797,      -11.86525673
          0,           0,        1813,      -6.186992907,      -7.343879469,      -7.231981403,      -11.88333022
          0,           0,        1814,       -6.18825423,       -7.36134024,      -7.242248984,      -11.90059452
          0,           0,        1815,      -6.189136483,      -7.367780858,      -7.250150206,      -11.90622699
          0,           0,        1816,      -6.189799722,      -7.370258704,      -7.257541031,      -11.90159461
          0,           0,        1817,      -6.327985485,      -7.372611762,      -7.263899661,      -11.78848193
          0,           0,        1818,       -6.16808341,      -6.948034888,      -6.992804984,      -11.83970419
          0,           0,        1819,      -6.179991947,      -7.095531024,      -7.081443599,      -11.82886091
          0,           0,        1820,      -6.185074034,      -7.174227981,       -7.13142474,      -11.82062426
          0,           0,        1821,      -6.336296901,      -7.230745616,      -7.172753867,      -11.79088807
          0,           0,        1822,      -6.162593282,      -6.937757947,      -6.977647333,      -11.84340383
          0,           0,        1823,      -6.299721477,      -7.119293127,      -7.136356907,      -11.84620528
          0,           0,        1824,      -6.167035154,      -7.261851708,       -7.25024934,       -11.8553652
          0,           0,        1825,      -6.369159125,       -7.18860676,      -7.180659995,      -11.82169254
          0,           0,        1826,      -6.333508129,      -6.978140576,      -7.045355678,      -11.80418646
          0,           0,        1827,       -6.14176072,      -7.128106335,      -7.139267071,      -11.84536951
          0,           0,        1828,      -6.376025521,       -6.98072747,      -6.993462874,       -11.8936974
          0,           0,        1829,      -6.143965398,      -7.158249274,      -7.201112919,      -11.85429594
          0,           0,        1830,      -6.163295033,      -7.119995295,       -7.15488324,      -11.77731092
          0,           0,        1831,      -6.172710568,      -7.097733084,      -7.101228437,      -11.76172382
          0,           0,        1832,      -6.177831289,      -7.132969674,      -7.110397674,      -11.77140268
          0,           0,        1833,      -6.180908634,      -7.186081474,       -7.13877497,      -11.78661294
          0,           0,        1834,      -6.183241288,      -7.244742339,      -7.177943215,      -11.80434676
          0,           0,        1835,      -6.185161232,      -7.288743146,      -7.200111099,       -11.8228505
          0,           0,        1836,      -6.186765702,      -7.311967764,      -7.208935946,      -11.83934677
          0,           0,        1837,      -6.188013901,      -7.320786323,      -7.213386082,      -11.84939371
          0,           0,        1838,      -6.188931616,      -7.322520749,      -7.216252171,       -11.8508034
          0,           0,        1839,      -6.326720961,      -7.322775964,      -7.218467426,      -11.75781277
          0,           0,        1840,      -6.167911143,       -6.94440331,      -6.980892093,      -11.79355716
          0,           0,        1841,      -6.324888353,      -7.084609091,      -7.062243321,       -11.7726287
          0,           0,        1842,      -6.165558555,      -7.130191619,      -7.137050114,      -11.77677586
          0,           0,        1843,      -6.177205842,      -7.115008284,       -7.09995521,      -11.75559213
          0,           0,        1844,      -6.182051228,       -7.14561125,      -7.112886625,      -11.75813182
          0,           0,        1845,      -6.184319274,      -7.183029035,      -7.126731462,      -11.77204868
          0,           0,        1846,      -6.185620757,      -7.219939495,      -7.144914633,      -11.78690569
          0,           0,        1847,      -6.186670137,      -7.249314556,      -7.162996141,      -11.79764953
          0,           0,        1848,      -6.187682119,      -7.266241668,      -7.171873645,      -11.80475785
          0,           0,        1849,      -6.188577897,      -7.276638649,      -7.176924608,      -11.81023262
          0,           0,        1850,      -6.189290479,      -7.288145843,      -7.185780982,       -11.8121356
          0,           0,        1851,      -6.189794334,      -7.304963364,      -7.202195762,       -11.8101848
          0,           0,        1852,      -6.190191953,      -7.327049381,      -7.224019759,      -11.80728869
          0,           0,        1853,       -6.19031953,      -7.352364893,      -7.247460524,       -11.8062529
          0,           0,        1854,      -6.326361858,      -7.379233616,      -7.270665038,      -11.73268028
          0,           0,        1855,      -6.168776128,      -6.955696565,      -7.001092319,       -11.7833048
          0,           0,        1856,      -6.180307663,      -7.108397056,      -7.095760724,      -11.79422707
          0,           0,        1857,      -6.185224326,      -7.194891964,      -7.149795545,      -11.81064371
